"lakeid","winter_yr","season","MUFA_perc_avg","PUFA_perc_avg","SAFA_perc_avg","c18.2w6_perc_avg","c18.3w6_perc_avg","c18.3w3_perc_avg","c18.4w3_perc_avg","c18.5w3_perc_avg","c20.4w6_perc_avg","c20.5w3_perc_avg","c22.6w3_perc_avg"
"ME",2007,"iceon",17.5235539606357,56.9066341960117,25.0121952239775,6.05779332493529,0.662546129643772,22.2921263265143,12.0967241056604,5.06802527352944,0.379974247771146,3.43037703520597,1.87082230941914
"ME",2008,"iceoff",17.7969848147046,36.7800239956811,41.4916163161698,6.4261339245897,1.47300833583447,18.7762653980911,2.9952228725333,0.853715702898325,0.0847702063410431,2.35810560547491,0.52989310011329
"ME",2008,"iceon",17.6846922984471,48.5044850439522,26.1719322645547,6.136387638273,0.704810626821341,17.835721765148,9.49934296474338,3.31787385270257,0.384145638908838,3.34944331802265,2.13472418953105
"ME",2009,"iceoff",23.4436481555976,37.6083638859898,36.2933559749695,5.82978476443841,0.605371857698162,16.9789307455576,3.67459770694748,2.46390293362706,0.145315690578311,3.34964811901113,0.896025997344442
"ME",2009,"iceon",16.9530579032491,47.0051728298566,32.9068334540602,8.28792672147424,0.437370549488543,23.2301157289612,5.1261723042586,1.7893012782244,0.293789645755038,1.56427097652797,1.0800739837858
"ME",2010,"iceoff",25.022854106388,33.9793074769499,38.4356896996662,5.05632248745641,0.671510613138625,13.2875772503151,2.3918716323992,0.813355330502179,0.0894723647920622,4.81549738486685,0.855231103621446
"ME",2010,"iceon",28.665559289927,36.178655869121,34.8587694841343,2.75133000759868,0.26986287493538,5.81872732587866,5.85053553560177,1.12085547467075,0.159865375411445,8.44882049598973,1.52971609251203
"ME",2011,"iceoff",24.8093911053097,33.5208950961543,39.8536798364334,4.8654380263069,1.19444559697436,12.0780653845658,3.10566562050426,0.860651366727517,0.0567408087593768,4.25739343419574,0.731367757632974
"ME",2011,"iceon",13.4974568635698,45.5724947009182,35.9742841670527,7.20574613341448,0.360002261473683,24.9679586983296,5.88868813120429,1.45393356968176,0.249489936372443,1.81144423835072,1.19885784609996
"ME",2012,"iceoff",24.7338065629408,34.8620033305006,38.4341547664842,6.00685769032025,0.944846635410675,13.3022945855671,3.32850192506054,1.68568856089856,0.122492889127045,3.05344408049623,0.776794241451886
"ME",2012,"iceon",26.4432808957031,35.5628090699512,36.6694019408879,3.52954683080741,0.18622911555597,9.87123991088049,3.67892818657038,1.26489140790738,0.1396419078381,6.73627205786024,2.41354622418646
"ME",2013,"iceoff",24.5129225287319,34.3389473792842,39.0098369832258,5.18174749555116,0.866779879853903,12.9054871484339,2.97986721389348,0.870707873498893,0.11625828002258,4.55888718670648,1.05689456914481
"ME",2013,"iceon",32.8641912870638,30.5053516056778,36.5718696672971,2.00360370709476,0.22821529724892,2.42263475023778,3.26482113147149,0.803719363514838,0.0208499622737703,9.26114959599999,1.18963636165528
"ME",2014,"iceoff",26.143095296791,32.8593308018932,38.6880473779748,5.80332313394674,1.093114078074,13.2254496188243,2.55143609135206,1.12739928189968,0.0771930044040191,3.69953603946696,0.794875180257559
"ME",2014,"iceon",23.838696989815,45.4378528242534,30.2117177541103,3.84754461898309,0.381309402432422,13.3294062575089,9.78526819450449,2.09117015197953,0.333141603708585,7.09647920520756,2.37490569862021
"ME",2015,"iceoff",23.8572100523371,36.1413232571145,36.9653485279889,6.90412954614973,0.812556608686481,17.1674987987664,2.53540074835338,2.45698464907446,0.0574837103412388,2.17738441024607,0.960460618809377
"ME",2015,"iceon",14.323316651682,41.8053281389433,39.0255518462038,7.69690878978385,0.271054835374455,26.2718023855973,3.67171180707139,0.142093812718535,0.0515829800906115,1.37961170826806,0.743502132620561
"ME",2016,"iceoff",23.2836542139018,39.6799203618835,34.2745829928117,9.06279691475183,0.824620925696195,18.910233666669,2.85416878240942,2.09374639916603,0.317757052701168,2.07095139093479,0.961948308244371
"ME",2016,"iceon",15.8206854961098,37.6380823089548,40.7040287205788,6.96210709774593,0.0865309086054425,25.104693277458,1.08566003441593,0.138184285024124,0.0298948357712557,1.77259878841141,0.472577989598015
"ME",2017,"iceoff",23.4642956661149,36.2326069879081,37.5605589995107,6.75719098194175,0.704683826674135,17.5716807610177,2.01870714671442,0.697560949409623,0.240481299764307,3.4716678658607,0.684961542289294
"ME",2017,"iceon",26.8581235762724,36.1785267146717,34.757109166218,3.59511825183217,0.247451984200921,11.5828810985162,1.75895215799726,0.479828626077515,0.346890006596917,9.43497842687273,1.05731362644847
"ME",2018,"iceoff",19.6630928566923,37.5681362199628,39.2216527159337,7.91977484656052,1.46923161775143,18.8211826069195,2.36936598746854,1.27232624516472,0.106350918199608,1.79988978492277,0.737526091208697
"ME",2018,"iceon",37.3714639689473,29.3442742094564,32.4392923512393,1.81146874303493,0.598007921486112,4.36798682493636,0.86970979161444,0.106709438608218,1.0285442732585,11.2163964932348,0.867796601799903
"ME",2019,"iceoff",17.3478570954308,37.7335805001596,42.0881514043135,6.55359775999616,2.71006823310663,15.8676690731477,4.19085319058658,0.930581893981486,0.122153730469884,2.46760475469475,0.568796292885785
"ME",2019,"iceon",28.6193145741947,34.9853985964082,36.1065032353707,2.92832190484612,0.384049753119171,4.95331773588593,5.59216441615469,0.928920406739691,0.179725252756136,8.02092173127975,1.8976350281975
"ME",2020,"iceoff",22.3198996349264,36.7235749384187,38.0296792859893,6.7137252712644,1.03672976109665,16.5755902849173,2.87009760986626,1.03382120946844,0.153074097800986,3.24175919932159,0.794033249626208
"ME",2020,"iceon",33.1759324831599,29.1524688578429,37.615821060164,1.88071310164316,0.214339441635751,1.18673721201882,2.98679800852507,0.113497265572353,0.0169698227324092,9.69458100221041,1.19020650235566
"MO",1995,"iceoff",20.3670293874802,38.839550191332,37.3253659043813,6.72570109535876,0.965278070746236,18.851347472318,3.31088613601954,1.78524992236581,0.301739270254607,2.41208739356613,0.732083188953545
"MO",1995,"iceon",28.2615347649231,42.2759043567158,27.5099873581505,4.55972113689276,0.457791898257777,16.5672388910019,4.52122865620946,6.35282322567812,0.301420697115892,3.9290103647033,1.35539586387289
"MO",1996,"iceoff",22.3893607344944,36.1987786295012,38.1706105375948,5.47023588533989,0.877993493851276,15.0017955049273,3.31206576835034,1.12606756643754,0.0793864981494134,3.99670767163733,1.77521060337895
"MO",1996,"iceon",14.1184487555331,41.8254074831236,32.7310112869365,6.3327349616157,0.128937800066162,21.7600433482105,5.92331374146754,1.27111688994896,0.398367264149471,2.48137045228479,0.96678539200412
"MO",1997,"iceoff",15.7328933796373,35.3113136649947,40.6542730013047,6.65852811376141,1.53237520673832,20.3239808817798,2.33985000072816,0.557394521506455,0.054440576006532,1.31593471880172,0.294920097526917
"MO",1997,"iceon",36.3728822832139,30.4008449157635,28.9104517528409,3.40394841196679,0.303621766131125,10.2796898952737,1.19722458394058,8.32243710720933,0.494708112623558,3.84726071010361,1.28809523139545
"MO",1998,"iceoff",24.4861255367197,33.9718729402693,38.4029226886817,4.85877843152638,1.37462694638414,13.5563252018047,3.49369201046382,3.03418468661549,0.195006511660645,3.08956103807365,0.919013588899581
"MO",1999,"iceoff",17.9585542052795,39.8764685132247,37.7589015736385,6.7796433282214,0.655578695875572,20.7169646928288,3.53851960971629,1.19140684442148,0.302303769549479,2.19526163951827,0.996008829760251
"MO",1999,"iceon",15.711983770304,40.7922809892816,34.2645180627191,6.70483305621778,0.195384199007245,25.0350824138383,3.38567097911582,1.89907603392666,0.134934516927071,1.63690291302496,0.591690126155767
"MO",2000,"iceoff",23.5807099369393,40.8230742359244,32.4897426588387,6.36613598730875,0.657556683438709,20.0509393298287,3.50933894174645,4.29540792861394,0.256472202904732,2.02970289126311,1.01621658250864
"MO",2000,"iceon",22.4680828809497,45.5688968377578,27.725636343548,4.61430274266068,0.333768184980958,18.9635608716778,8.08137041376749,6.33788178619242,0.414396666886797,3.54240063425016,1.6276110437063
"MO",2001,"iceoff",20.5961182536616,39.1899697639649,36.3091159282712,7.25590758419644,1.03340326337393,21.1225286393297,2.99493563256867,3.03526173078698,0.172659512602635,1.3979587888796,0.628927566742188
"MO",2001,"iceon",12.6063379324564,39.7181525965604,40.4275605142881,7.76519914669781,0.0627401861947634,29.5291785354769,1.07665146350304,0.18713842788743,0.0281165781198972,0.557770662273053,0.177382363076814
"MO",2002,"iceoff",21.7244448013117,36.8630836970953,38.407554453629,7.12984940395413,0.802748344293016,18.6807419027856,2.03405468838756,1.09771920037483,0.145483183871124,2.62733702587133,0.680217405242506
"MO",2003,"iceoff",21.8777708094967,35.0541822443422,40.2491426951128,5.97677780111735,1.08423579467179,16.7427772161496,2.00848078178357,0.631956285682032,0.0893147576779218,3.25359645588557,0.488140400619142
"MO",2003,"iceon",15.1610915804531,56.261093750076,28.0647849101195,2.22255808849728,0.157681505950481,18.596915870983,15.8023819381525,2.69448446951561,0.363827174919462,8.78223017246823,4.42562686501442
"MO",2004,"iceoff",19.4987953793742,38.0354867037583,39.5216728210545,6.26336661480208,1.78992256734305,16.6083002364962,3.74881656364035,1.56740475639068,0.224607617869686,2.71506850455799,0.869492699666296
"MO",2004,"iceon",16.2446235667724,50.8112266670017,30.2299812723181,6.14028388434578,0.533072475974107,23.1307054984874,9.15064560158727,2.71104781540285,0.24759108978667,3.53999674815253,1.40033079798767
"MO",2005,"iceoff",15.8893148627425,39.9365874098105,39.8482304765132,7.24733872751685,0.547236767275774,24.0482956537466,2.89428943652549,0.934618318521043,0.146427170941933,1.39110659294297,0.565598271461483
"MO",2005,"iceon",14.6038357979864,49.5947784484202,24.5044678867379,4.61193278446301,0.414412944523307,16.6836079315686,12.1289948082589,3.83287405588818,0.524388145091786,4.02569984680883,3.4273507228643
"MO",2006,"iceoff",20.1712678783278,38.274472650577,38.3925480670355,6.49430753146829,0.705517493371308,19.4416274723183,2.94753858711726,0.857681156849489,0.174414396859546,3.01405393469224,1.2208442126226
"MO",2007,"iceoff",22.6462613651897,35.2801736749226,39.2707699382673,5.89780002036901,1.09328859891068,15.9711730981717,2.75262714700699,1.22699813303404,0.112935594726785,3.31717943991397,0.760703117817989
"MO",2007,"iceon",13.4399081241927,59.8807772363721,24.7701224188243,4.91353409641936,0.488641208641726,20.6504465150027,16.4857389520307,4.47912615017638,0.60332998484932,5.10874791455198,2.7709635435949
"MO",2008,"iceoff",19.5037529965121,37.0310014853966,39.6512099403164,7.22248256475771,0.808975250003169,21.1696021925189,1.79848813532921,0.393015716549733,0.0781539588418447,2.30201395180854,0.408462825397414
"MO",2008,"iceon",21.3588191493835,37.6943347440974,37.6037565795324,10.286364676083,1.82882973911805,17.0460441646916,2.29453330780188,0.735622843920463,0.0365570867964096,0.996822116974151,0.254718381695011
"MO",2009,"iceoff",21.4525815788998,35.7432677674835,39.5563594552493,5.96371836269522,1.518714502819,17.3320364110351,3.08947839416805,1.79278238167727,0.114893732810445,2.60722465964633,0.656413892588593
"MO",2009,"iceon",18.6132706298795,42.7789863400789,35.6098088341901,12.1301217145762,1.23819113395759,15.0456523494452,4.1868534557685,0.175539415804278,0.0619289282206258,0.721016814693809,0.947900914515392
"MO",2010,"iceoff",20.9336987872698,37.7178508403283,38.4064737755379,6.23439218350118,0.695926975647579,18.5716028733384,2.92698369138606,1.19204009292754,0.0949113649692823,3.11908348122758,0.747317998563966
"MO",2010,"iceon",13.9835883103753,61.383417491295,24.1637697510227,5.18094771406144,0.457830065538008,20.7518815011484,15.9036295226104,5.50004068323848,0.979323922988883,4.53467709106947,3.3460262651123
"MO",2011,"iceoff",19.3010381595792,37.0128653912775,40.4255226765805,6.28292212756634,1.27879843434054,17.410561302267,3.05191399069981,0.5989986341634,0.134485013737657,3.16509326465624,0.779572105293345
"MO",2011,"iceon",14.692761233205,50.0155728773738,33.5500258712219,6.7572406900597,1.36822759093486,19.2411618072549,10.6170063675393,3.0361428114172,0.352349586838846,2.67047116397995,1.95647605455153
"MO",2013,"iceoff",17.0468713713568,37.5418158309412,42.0423302185781,7.31546014070122,1.60675314811868,21.0135994276469,2.37605368712361,1.03475453051078,0.119148734935863,1.01529431566472,0.66695173652495
"MO",2013,"iceon",19.5610647534867,46.8780911685554,30.7954217773343,7.20967827139317,0.638087133963321,23.7527946428734,5.40667775072873,3.31073490411914,0.127122963191824,1.86089787971542,0.754188603525424
"MO",2014,"iceoff",21.4392847374365,35.4318994048684,40.4316893943378,6.77925356068796,1.10973187023895,17.330266991382,2.23640260408542,0.521486224884127,0.123733421505929,2.81112965110606,0.556441854906296
"MO",2014,"iceon",20.6437066118582,36.3805690936535,39.246080260139,5.65931801924213,0.125987462770282,18.7211915205423,2.00930135335198,0.301504558241788,0.027991193294739,4.02101695505963,0.585879737765216
"MO",2015,"iceoff",19.0099484208165,35.3354855884752,41.7405345935266,7.15114588805909,1.28688411353211,19.7370858783066,1.71507635847208,0.609073024041583,0.0650218592622116,1.79744907102822,0.379031276849876
"MO",2015,"iceon",26.9808695339031,39.9792501670629,30.4644262477,8.58331838434757,0.587647133614986,20.3988515306872,2.69990820514734,3.53694533602462,0.0551892985977666,0.652646157783777,0.544655258102035
"MO",2016,"iceoff",22.2023625047808,34.6947056853991,39.7086558979947,7.14018955086417,0.815615477459366,17.9320292653913,1.70398230189225,0.424089430575936,0.0799926960633133,2.45808193720716,0.54766683821217
"MO",2016,"iceon",15.8265438546917,39.1639748846954,39.7122098032187,7.45445759922802,0.185121632862359,26.4792169473305,1.23579400736869,0.646172931584362,0.076709407070925,1.30275060493507,0.586415341485067
"MO",2017,"iceoff",16.9087016655551,36.6949643937404,43.1095240050242,6.99179585461987,3.14420600235127,17.2237720192707,3.46975045019824,0.783511786816578,0.184270757102295,1.83362420098922,0.367203030933214
"MO",2017,"iceon",32.4586665408304,36.7093318437857,30.034316635866,1.80198304968953,0.464523251575918,5.51367663700357,2.05079555715655,0.69805486437201,0.732224329179976,14.0983951869023,1.53205364831782
"MO",2018,"iceoff",16.2692604372747,38.4375512888533,41.2486751582846,7.84670691141026,1.91369724137306,21.4212786552692,2.43747715678454,1.23366658945232,0.0475133077234372,0.790704890046761,0.286742307926074
"MO",2018,"iceon",14.6785078677518,60.6296240578423,24.1315160713881,4.63830348242469,0.413549436534577,21.1967750689743,16.2375026989796,5.63622695083624,0.534208960843749,4.95785176158526,2.6047799213969
"MO",2019,"iceoff",20.4609403692894,37.3970606072179,39.183334152692,7.06867040922021,1.42670187413582,16.996271719023,2.96791695009631,0.750834517385019,0.100784552339122,2.99398981772439,0.626686605569357
"MO",2019,"iceon",26.7046465892911,41.3266522906265,31.7685801198775,3.07419823331554,0.282864734172854,9.92258189833068,6.88020175756718,3.24794852328635,0.223955067552485,7.0108528160579,2.01056153524241
"MO",2020,"iceoff",18.3358874395644,37.5457493233698,39.6514392167172,7.3235917559058,0.943903732679332,22.8314373732504,1.4361100256521,1.47914098835628,0.102448272926548,1.2515815742079,0.409921183744671
"MO",2020,"iceon",30.3131784511599,32.5975209888131,36.0321787893125,2.51041673789421,0.271502322448547,5.1846463562768,4.123555779014,1.31370760252871,0.07131966269989,8.23436553458609,1.97182327565298
